D,172,391179552523601,1000000000,12:39:39:33.151,0
V,345,391179569191279,1000000000,12:39:39:34.151,0
V,346,391179585857640,1000000000,12:39:39:35.151,0
D,173,391179585857639,1000000000,12:39:39:35.151,0
V,347,391179602535624,1000000000,12:39:39:36.152,0
V,348,391179619201484,1000000000,12:39:39:37.152,0
D,174,391179619201484,1000000000,12:39:39:37.152,0
V,349,391179635869122,1000000000,12:39:39:38.152,0
V,350,391179652532523,1000000000,12:39:39:39.151,0
D,175,391179652532523,1000000000,12:39:39:39.151,0
V,351,391179669204049,1000000000,12:39:39:40.152,0
V,352,391179685856160,1000000000,12:39:39:41.151,0
D,176,391179685856159,1000000000,12:39:39:41.151,0
V,353,391179702523880,1000000000,12:39:39:42.151,0
V,354,391179719191697,1000000000,12:39:39:43.151,0
D,177,391179719191697,1000000000,12:39:39:43.151,0
V,355,391179735877806,1000000000,12:39:39:44.152,0
V,356,391179752531209,1000000000,12:39:39:45.151,0
D,178,391179752531210,1000000000,12:39:39:45.151,0
V,357,391179769193529,1000000000,12:39:39:46.151,0
V,358,391179785867182,1000000000,12:39:39:47.152,0
D,179,391179785867181,1000000000,12:39:39:47.152,0
V,359,391179802534900,1000000000,12:39:39:48.152,0
V,360,391179819202219,1000000000,12:39:39:49.152,0
D,180,391179819202219,1000000000,12:39:39:49.152,0
V,361,391179835883746,1000000000,12:39:39:50.153,0
V,362,391179852549815,1000000000,12:39:39:51.152,0
D,181,391179852549814,1000000000,12:39:39:51.152,0
V,363,391179869217533,1000000000,12:39:39:52.153,0
V,364,391179885868019,1000000000,12:39:39:53.152,0
D,182,391179885868018,1000000000,12:39:39:53.152,0
V,365,391179902552129,1000000000,12:39:39:54.153,0
V,366,391179919207865,1000000000,12:39:39:55.152,0
D,183,391179919207865,1000000000,12:39:39:55.152,0
V,367,391179935875541,1000000000,12:39:39:56.152,0
V,368,391179952554610,1000000000,12:39:39:57.153,0
D,184,391179952554610,1000000000,12:39:39:57.153,0
V,369,391179969219054,1000000000,12:39:39:58.153,0
V,370,391179985873372,1000000000,12:39:39:59.152,0
D,185,391179985873372,1000000000,12:39:39:59.152,0
V,371,391180002540924,1000000000,12:39:40:00.152,0
V,372,391180019226426,1000000000,12:39:40:01.153,0
D,186,391180019226427,1000000000,12:39:40:01.153,0
V,373,391180035894146,1000000000,12:39:40:02.153,0
V,374,391180052559215,1000000000,12:39:40:03.153,0
D,187,391180052559215,1000000000,12:39:40:03.153,0
V,375,391180069211909,1000000000,12:39:40:04.152,0
V,376,391180085889144,1000000000,12:39:40:05.153,0
D,188,391180085889144,1000000000,12:39:40:05.153,0
V,377,391180102556655,1000000000,12:39:40:06.153,0
V,378,391180119217015,1000000000,12:39:40:07.153,0
D,189,391180119217015,1000000000,12:39:40:07.153,0
V,379,391180135897377,1000000000,12:39:40:08.153,0
V,380,391180152553071,1000000000,12:39:40:09.153,0
D,190,391180152553071,1000000000,12:39:40:09.153,0
V,381,391180169220788,1000000000,12:39:40:10.153,0
V,382,391180185882941,1000000000,12:39:40:11.152,0
D,191,391180185882940,1000000000,12:39:40:11.152,0
V,383,391180202553051,1000000000,12:39:40:12.153,0
V,384,391180219218036,1000000000,12:39:40:13.153,0
D,192,391180219218036,1000000000,12:39:40:13.153,0
V,385,391180235885754,1000000000,12:39:40:14.153,0
V,386,391180252559824,1000000000,12:39:40:15.153,0
D,193,391180252559824,1000000000,12:39:40:15.153,0
V,387,391180269230351,1000000000,12:39:40:16.153,0
V,388,391180285892211,1000000000,12:39:40:17.153,0
D,194,391180285892212,1000000000,12:39:40:17.153,0
V,389,391180302560014,1000000000,12:39:40:18.153,0
V,390,391180319229848,1000000000,12:39:40:19.153,0
D,195,391180319229848,1000000000,12:39:40:19.153,0
V,391,391180335897443,1000000000,12:39:40:20.153,0
V,392,391180352577386,1000000000,12:39:40:21.154,0
D,196,391180352577386,1000000000,12:39:40:21.154,0
V,393,391180369225914,1000000000,12:39:40:22.153,0
V,394,391180385896314,1000000000,12:39:40:23.153,0
D,197,391180385896314,1000000000,12:39:40:23.153,0
V,395,391180402563909,1000000000,12:39:40:24.153,0
V,396,391180419228311,1000000000,12:39:40:25.153,0
D,198,391180419228311,1000000000,12:39:40:25.153,0
V,397,391180435895465,1000000000,12:39:40:26.153,0
V,398,391180452566158,1000000000,12:39:40:27.153,0
D,199,391180452566158,1000000000,12:39:40:27.153,0
V,399,391180469233877,1000000000,12:39:40:28.154,0
V,400,391180485897736,1000000000,12:39:40:29.153,0
D,200,391180485897735,1000000000,12:39:40:29.153,0
V,401,391180502571847,1000000000,12:39:40:30.154,0
V,402,391180519236040,1000000000,12:39:40:31.154,0
D,201,391180519236040,1000000000,12:39:40:31.154,0
V,403,391180535903760,1000000000,12:39:40:32.154,0
V,404,391180552582970,1000000000,12:39:40:33.154,0
D,202,391180552582971,1000000000,12:39:40:33.154,0
V,405,391180569250605,1000000000,12:39:40:34.155,0
V,406,391180585907632,1000000000,12:39:40:35.154,0
D,203,391180585907632,1000000000,12:39:40:35.154,0
V,407,391180602574160,1000000000,12:39:40:36.154,0
V,408,391180619253146,1000000000,12:39:40:37.155,0
D,204,391180619253146,1000000000,12:39:40:37.155,0
V,409,391180635920697,1000000000,12:39:40:38.155,0
V,410,391180652581808,1000000000,12:39:40:39.154,0
D,205,391180652581808,1000000000,12:39:40:39.154,0
V,411,391180669257626,1000000000,12:39:40:40.155,0
V,412,391180685916195,1000000000,12:39:40:41.154,0
D,206,391180685916195,1000000000,12:39:40:41.154,0
V,413,391180702583830,1000000000,12:39:40:42.155,0
V,414,391180719262440,1000000000,12:39:40:43.155,0
D,207,391180719262441,1000000000,12:39:40:43.155,0
V,415,391180735926635,1000000000,12:39:40:44.155,0
V,416,391180752588162,1000000000,12:39:40:45.155,0
D,208,391180752588162,1000000000,12:39:40:45.155,0
V,417,391180769255881,1000000000,12:39:40:46.155,0
V,418,391180785933866,1000000000,12:39:40:47.156,0
D,209,391180785933866,1000000000,12:39:40:47.156,0
V,419,391180802585936,1000000000,12:39:40:48.155,0
V,420,391180819257046,1000000000,12:39:40:49.155,0
D,210,391180819257046,1000000000,12:39:40:49.155,0
V,421,391180835924805,1000000000,12:39:40:50.155,0
V,422,391180852599227,1000000000,12:39:40:51.155,0
D,211,391180852599227,1000000000,12:39:40:51.155,0
V,423,391180869266819,1000000000,12:39:40:52.156,0
V,424,391180885929805,1000000000,12:39:40:53.155,0
D,212,391180885929805,1000000000,12:39:40:53.155,0
V,425,391180902586706,1000000000,12:39:40:54.155,0
V,426,391180919262567,1000000000,12:39:40:55.155,0
D,213,391180919262567,1000000000,12:39:40:55.155,0
V,427,391180935930202,1000000000,12:39:40:56.155,0
V,428,391180952598021,1000000000,12:39:40:57.155,0
D,214,391180952598021,1000000000,12:39:40:57.155,0
V,429,391180969272174,1000000000,12:39:40:58.156,0
V,430,391180985934534,1000000000,12:39:40:59.156,0
D,215,391180985934535,1000000000,12:39:40:59.156,0
V,431,391181002602085,1000000000,12:39:41:00.156,0
V,432,391181019264863,1000000000,12:39:41:01.155,0
D,216,391181019264864,1000000000,12:39:41:01.155,0
V,433,391181035929473,1000000000,12:39:41:02.155,0
V,434,391181052601459,1000000000,12:39:41:03.156,0
D,217,391181052601459,1000000000,12:39:41:03.156,0
V,435,391181069269135,1000000000,12:39:41:04.156,0
V,436,391181085948620,1000000000,12:39:41:05.156,0
D,218,391181085948620,1000000000,12:39:41:05.156,0
V,437,391181102599731,1000000000,12:39:41:06.155,0
V,438,391181119271342,1000000000,12:39:41:07.156,0
D,219,391181119271342,1000000000,12:39:41:07.156,0
V,439,391181135935868,1000000000,12:39:41:08.156,0
V,440,391181152606813,1000000000,12:39:41:09.156,0
D,220,391181152606814,1000000000,12:39:41:09.156,0
V,441,391181169274489,1000000000,12:39:41:10.156,0
V,442,391181185953934,1000000000,12:39:41:11.157,0
D,221,391181185953933,1000000000,12:39:41:11.157,0
V,443,391181202614002,1000000000,12:39:41:12.156,0
V,444,391181219280613,1000000000,12:39:41:13.156,0
D,222,391181219280613,1000000000,12:39:41:13.156,0
V,445,391181235948414,1000000000,12:39:41:14.156,0
V,446,391181252607733,1000000000,12:39:41:15.156,0
D,223,391181252607733,1000000000,12:39:41:15.156,0
V,447,391181269273802,1000000000,12:39:41:16.156,0
V,448,391181285942497,1000000000,12:39:41:17.156,0
D,224,391181285942496,1000000000,12:39:41:17.156,0
V,449,391181302610173,1000000000,12:39:41:18.156,0
V,450,391181319291699,1000000000,12:39:41:19.157,0
D,225,391181319291699,1000000000,12:39:41:19.157,0
V,451,391181335961935,1000000000,12:39:41:20.157,0
V,452,391181352615254,1000000000,12:39:41:21.156,0
D,226,391181352615254,1000000000,12:39:41:21.156,0
V,453,391181369293991,1000000000,12:39:41:22.157,0
V,454,391181385962934,1000000000,12:39:41:23.157,0
D,227,391181385962934,1000000000,12:39:41:23.157,0
V,455,391181402630442,1000000000,12:39:41:24.157,0
V,456,391181419284137,1000000000,12:39:41:25.157,0
D,228,391181419284137,1000000000,12:39:41:25.157,0
V,457,391181435948417,1000000000,12:39:41:26.156,0
V,458,391181452630734,1000000000,12:39:41:27.157,0
D,229,391181452630734,1000000000,12:39:41:27.157,0
V,459,391181469298285,1000000000,12:39:41:28.157,0
V,460,391181485952272,1000000000,12:39:41:29.157,0
D,230,391181485952272,1000000000,12:39:41:29.157,0
V,461,391181502618173,1000000000,12:39:41:30.157,0
V,462,391181519295868,1000000000,12:39:41:31.157,0
D,231,391181519295868,1000000000,12:39:41:31.157,0
V,463,391181535963501,1000000000,12:39:41:32.157,0
V,464,391181552624445,1000000000,12:39:41:33.157,0
D,232,391181552624445,1000000000,12:39:41:33.157,0
V,465,391181569289974,1000000000,12:39:41:34.157,0
V,466,391181585961751,1000000000,12:39:41:35.157,0
D,233,391181585961751,1000000000,12:39:41:35.157,0
V,467,391181602629426,1000000000,12:39:41:36.157,0
V,468,391181619306139,1000000000,12:39:41:37.158,0
D,234,391181619306139,1000000000,12:39:41:37.158,0
V,469,391181635973940,1000000000,12:39:41:38.158,0
V,470,391181652632884,1000000000,12:39:41:39.157,0
D,235,391181652632883,1000000000,12:39:41:39.157,0
V,471,391181669312453,1000000000,12:39:41:40.158,0
V,472,391181685974272,1000000000,12:39:41:41.158,0
D,236,391181685974272,1000000000,12:39:41:41.158,0
V,473,391181702641906,1000000000,12:39:41:42.158,0
V,474,391181719306184,1000000000,12:39:41:43.158,0
D,237,391181719306184,1000000000,12:39:41:43.158,0
V,475,391181735979128,1000000000,12:39:41:44.158,0
V,476,391181752635281,1000000000,12:39:41:45.158,0
D,238,391181752635281,1000000000,12:39:41:45.158,0
V,477,391181769302997,1000000000,12:39:41:46.158,0
V,478,391181785971108,1000000000,12:39:41:47.158,0
D,239,391181785971108,1000000000,12:39:41:47.158,0
V,479,391181802645928,1000000000,12:39:41:48.158,0
V,480,391181819306662,1000000000,12:39:41:49.158,0
D,240,391181819306662,1000000000,12:39:41:49.158,0
V,481,391181835974214,1000000000,12:39:41:50.158,0
V,482,391181852638450,1000000000,12:39:41:51.158,0
D,241,391181852638450,1000000000,12:39:41:51.158,0
V,483,391181869322685,1000000000,12:39:41:52.159,0
V,484,391181885981588,1000000000,12:39:41:53.158,0
D,242,391181885981589,1000000000,12:39:41:53.158,0
V,485,391181902642408,1000000000,12:39:41:54.158,0
V,486,391181919315726,1000000000,12:39:41:55.158,0
D,243,391181919315726,1000000000,12:39:41:55.158,0
V,487,391181935983360,1000000000,12:39:41:56.159,0
V,488,391181952642680,1000000000,12:39:41:57.158,0
D,244,391181952642680,1000000000,12:39:41:57.158,0
V,489,391181969311125,1000000000,12:39:41:58.158,0
V,490,391181985983818,1000000000,12:39:41:59.159,0
D,245,391181985983818,1000000000,12:39:41:59.159,0
V,491,391182002651494,1000000000,12:39:42:00.159,0
V,492,391182019320147,1000000000,12:39:42:01.159,0
D,246,391182019320147,1000000000,12:39:42:01.159,0
V,493,391182035981341,1000000000,12:39:42:02.158,0
V,494,391182052651368,1000000000,12:39:42:03.159,0
D,247,391182052651369,1000000000,12:39:42:03.159,0
V,495,391182069318961,1000000000,12:39:42:04.159,0
V,496,391182086000113,1000000000,12:39:42:05.160,0
D,248,391182086000113,1000000000,12:39:42:05.160,0
V,497,391182102664307,1000000000,12:39:42:06.159,0
V,498,391182119323500,1000000000,12:39:42:07.159,0
D,249,391182119323501,1000000000,12:39:42:07.159,0
V,499,391182135987821,1000000000,12:39:42:08.159,0
V,500,391182152655496,1000000000,12:39:42:09.159,0
D,250,391182152655496,1000000000,12:39:42:09.159,0
V,501,391182169333982,1000000000,12:39:42:10.160,0
V,502,391182185996385,1000000000,12:39:42:11.159,0
D,251,391182185996384,1000000000,12:39:42:11.159,0
V,503,391182202655288,1000000000,12:39:42:12.159,0
V,504,391182219340064,1000000000,12:39:42:13.160,0
D,252,391182219340065,1000000000,12:39:42:13.160,0
V,505,391182236007823,1000000000,12:39:42:14.160,0
V,506,391182252676933,1000000000,12:39:42:15.160,0
D,253,391182252676933,1000000000,12:39:42:15.160,0
V,507,391182269338295,1000000000,12:39:42:16.160,0
V,508,391182286005614,1000000000,12:39:42:17.160,0
D,254,391182286005614,1000000000,12:39:42:17.160,0
V,509,391182302673205,1000000000,12:39:42:18.160,0
V,510,391182319346734,1000000000,12:39:42:19.160,0
D,255,391182319346733,1000000000,12:39:42:19.160,0
V,511,391182336002469,1000000000,12:39:42:20.160,0
V,512,391182352670455,1000000000,12:39:42:21.160,0
D,256,391182352670455,1000000000,12:39:42:21.160,0
V,513,391182369338215,1000000000,12:39:42:22.160,0
V,514,391182386012491,1000000000,12:39:42:23.160,0
D,257,391182386012492,1000000000,12:39:42:23.160,0
V,515,391182402683102,1000000000,12:39:42:24.160,0
V,516,391182419350422,1000000000,12:39:42:25.161,0
D,258,391182419350423,1000000000,12:39:42:25.161,0
V,517,391182436018825,1000000000,12:39:42:26.161,0
V,518,391182452674268,1000000000,12:39:42:27.160,0
D,259,391182452674269,1000000000,12:39:42:27.160,0
V,519,391182469341903,1000000000,12:39:42:28.160,0
V,520,391182486020056,1000000000,12:39:42:29.161,0
D,260,391182486020056,1000000000,12:39:42:29.161,0
V,521,391182502687521,1000000000,12:39:42:30.161,0
V,522,391182519338486,1000000000,12:39:42:31.160,0
D,261,391182519338487,1000000000,12:39:42:31.160,0
V,523,391182536006245,1000000000,12:39:42:32.160,0
V,524,391182552685896,1000000000,12:39:42:33.161,0
D,262,391182552685896,1000000000,12:39:42:33.161,0
V,525,391182569358717,1000000000,12:39:42:34.161,0
V,526,391182586016952,1000000000,12:39:42:35.161,0
D,263,391182586016952,1000000000,12:39:42:35.161,0
V,527,391182602684585,1000000000,12:39:42:36.161,0
V,528,391182619351904,1000000000,12:39:42:37.161,0
D,264,391182619351905,1000000000,12:39:42:37.161,0
V,529,391182636016265,1000000000,12:39:42:38.160,0
V,530,391182652694293,1000000000,12:39:42:39.161,0
D,265,391182652694294,1000000000,12:39:42:39.161,0
V,531,391182669362094,1000000000,12:39:42:40.161,0
